"b1","tree","RF.cat","P","depth","RF","path.dif"
0.2,5308,4,4.48483263005929e-19,0.416666666666667,5,0
0.2,5308,7,7.96354981396636e-21,0.5,12,0
0.2,5308,15,8.74516003845008e-17,0.666666666666667,24,0
0.2,5308,100,0.000164379011160524,0,0,0
0.2,5309,0,4.42557964014064e-17,0,0,0
0.2,5309,1,5.85060688747365e-17,0.142857142857143,1,0
0.2,5309,2,5.73867270493651e-17,0.214285714285714,2,0
0.2,5309,4,2.07952134442438e-15,0.285714285714286,5,0
0.2,5309,7,1.74417327938236e-16,0.428571428571429,7,0
0.2,5309,15,3.67329852507776e-13,0.714285714285714,21,0
0.2,5309,100,0.0769907550314749,0,0,0
0.2,5310,0,1.67323855767758e-30,0,0,0
0.2,5310,1,1.65587230195731e-30,0.133333333333333,1,0
0.2,5310,2,1.50473341558348e-29,0.266666666666667,3,0
0.2,5310,4,2.04539293525188e-30,0.333333333333333,4,0
0.2,5310,7,1.63946269586247e-28,0.333333333333333,10,0
0.2,5310,15,4.77289307044408e-14,0.733333333333333,35,0
0.2,5310,100,0.0174073381275223,0,0,0
0.2,5311,0,2.23212606775679e-28,0,0,0
0.2,5311,1,3.18906551868736e-28,0.153846153846154,1,0
0.2,5311,2,2.12730870331366e-28,0.230769230769231,3,0
0.2,5311,4,3.41168001138285e-28,0.307692307692308,5,0
0.2,5311,7,7.45425688524988e-22,0.615384615384615,13,0
0.2,5311,15,4.69212355139972e-12,0.692307692307692,20,0
0.2,5311,100,0.0389918515980266,0,0,0
0.2,5312,0,6.61983726082675e-29,0,0,0
0.2,5312,1,1.64796520816002e-28,0.181818181818182,1,0
0.2,5312,2,8.6911575534694e-29,0.363636363636364,3,0
0.2,5312,4,1.1255117432333e-26,0.454545454545455,5,0
0.2,5312,7,2.95026211754657e-22,0.454545454545455,7,0
0.2,5312,15,1.54052549959575e-24,0.545454545454545,16,0
0.2,5312,100,0.000124829081470563,0,0,0
0.2,5313,0,2.20486902728859e-19,0,0,0
0.2,5313,1,1.66513791744917e-19,0.153846153846154,1,0
0.2,5313,2,6.99404986426025e-20,0.307692307692308,3,0
0.2,5313,4,4.19369039199494e-19,0.307692307692308,4,0
0.2,5313,7,8.48832918863189e-19,0.384615384615385,8,0
0.2,5313,15,1.31164385244646e-14,0.692307692307692,16,0
0.2,5313,100,0.0567862890479056,0,0,0
0.2,5314,0,3.33561929544862e-28,0,0,0
0.2,5314,1,5.5747209906193e-28,0.181818181818182,1,0
0.2,5314,2,1.09646504642054e-28,0.363636363636364,3,0
0.2,5314,4,4.37971471217049e-28,0.454545454545455,4,0
0.2,5314,7,1.42180313490483e-20,0.454545454545455,9,0
0.2,5314,15,1.32081814732736e-18,0.727272727272727,16,0
0.2,5314,100,0.000517611533374817,0,0,0
0.2,5315,0,3.57382923232355e-23,0,0,0
0.2,5315,1,8.24770920048908e-24,0.166666666666667,1,0
0.2,5315,2,1.04734234730864e-22,0.333333333333333,3,0
0.2,5315,4,7.98386949267183e-24,0.333333333333333,4,0
0.2,5315,7,5.5114093752963e-19,0.583333333333333,11,0
0.2,5315,15,1.37058240276296e-10,0.833333333333333,56,0
0.2,5315,100,3.31733418287724e-05,0,0,0
0.2,5316,0,4.83738693564879e-19,0,0,0
0.2,5316,1,2.11197678936379e-18,0.181818181818182,1,0
0.2,5316,2,5.33874684761628e-19,0.272727272727273,2,0
0.2,5316,4,1.45268251894481e-18,0.454545454545455,6,0
0.2,5316,7,2.83691309734392e-16,0.454545454545455,7,0
0.2,5316,15,1.35561455596489e-13,0.818181818181818,33,0
0.2,5316,100,0.00235648065171887,0,0,0
0.2,5317,0,2.3152995643949e-18,0,0,0
0.2,5317,1,4.95765945387848e-18,0.142857142857143,1,0
0.2,5317,2,1.60322854905185e-18,0.285714285714286,3,0
0.2,5317,4,6.60799659781844e-18,0.357142857142857,5,0
0.2,5317,7,2.01245588784122e-14,0.428571428571429,8,0
0.2,5317,15,3.77744389319591e-11,0.785714285714286,30,0
0.2,5317,100,0.0166577618810084,0,0,0
0.2,5318,0,9.10566460511056e-20,0,0,0
0.2,5318,1,2.49020478632698e-19,0.142857142857143,1,0
0.2,5318,2,2.73409628739153e-20,0.285714285714286,3,0
0.2,5318,4,3.69874152856982e-18,0.285714285714286,4,0
0.2,5318,7,4.95800892711094e-20,0.5,9,0
0.2,5318,15,2.49364741846705e-13,0.928571428571429,70,0
0.2,5318,100,1.18473898042611e-05,0,0,0
0.2,5319,0,9.95904685484984e-19,0,0,0
0.2,5319,1,6.46111850368878e-19,0.153846153846154,1,0
0.2,5319,2,6.57871145809499e-21,0.230769230769231,3,0
0.2,5319,4,1.23267749927386e-18,0.307692307692308,5,0
0.2,5319,7,1.00250014854723e-19,0.461538461538462,11,0
0.2,5319,15,1.02192883356722e-06,0.923076923076923,72,0
0.2,5319,100,0.0148530156697297,0,0,0
0.2,5320,0,8.46561385455056e-28,0,0,0
0.2,5320,1,8.94041457694819e-27,0.133333333333333,1,0
0.2,5320,2,3.08268918633912e-26,0.266666666666667,3,0
0.2,5320,4,4.57341085502469e-27,0.466666666666667,6,0
0.2,5320,7,3.75770084890075e-24,0.4,8,0
0.2,5320,15,1.76100985845086e-21,0.733333333333333,24,0
0.2,5320,100,0.000421592089482294,0,0,0
0.2,5321,0,1.04068987650465e-21,0,0,0
0.2,5321,1,1.34730366074173e-21,0.133333333333333,1,0
0.2,5321,2,6.68911635149303e-22,0.2,2,0
0.2,5321,4,4.39289956998476e-21,0.333333333333333,5,0
0.2,5321,7,1.22658291645568e-18,0.533333333333333,11,0
0.2,5321,15,1.38475329026114e-15,0.933333333333333,56,0
0.2,5321,100,0.00110770170290449,0,0,0
0.2,5322,0,4.22607368184578e-24,0,0,0
0.2,5322,1,9.75736524035478e-24,0.153846153846154,1,0
0.2,5322,2,1.18326451196724e-22,0.230769230769231,2,0
0.2,5322,4,5.9074659461557e-26,0.461538461538462,5,0
0.2,5322,7,1.31266423927668e-21,0.461538461538462,10,0
0.2,5322,15,1.26117622474368e-11,1,82,0
0.2,5322,100,0.00032590454954797,0,0,0
0.2,5323,0,1.0677611192108e-26,0,0,0
0.2,5323,1,1.80365273387769e-26,0.166666666666667,1,0
0.2,5323,2,7.24073900221933e-30,0.25,2,0
0.2,5323,4,3.27302203557417e-27,0.416666666666667,6,0
0.2,5323,7,2.81261104356801e-25,0.5,13,0
0.2,5323,15,1.47741970246848e-12,0.916666666666667,46,0
0.2,5323,100,8.94884771821092e-05,0,0,0
0.2,5324,0,1.59210597846371e-27,0,0,0
0.2,5324,1,4.28668911776589e-28,0.153846153846154,1,0
0.2,5324,2,6.61373877728445e-25,0.230769230769231,2,0
0.2,5324,4,2.98073677293874e-28,0.384615384615385,5,0
0.2,5324,7,5.59462800314666e-25,0.461538461538462,10,0
0.2,5324,15,1.63413194479848e-14,1,84,0
0.2,5324,100,0.128742111292851,0,0,0
0.2,5325,0,8.63965666509133e-23,0,0,0
0.2,5325,1,1.75085111023252e-23,0.153846153846154,1,0
0.2,5325,2,1.71125359188933e-22,0.307692307692308,3,0
0.2,5325,4,4.12085165399891e-22,0.384615384615385,6,0
0.2,5325,7,1.04927711659534e-21,0.384615384615385,8,0
0.2,5325,15,2.67727448901078e-18,0.692307692307692,23,0
0.2,5325,100,2.43794590606788e-08,0,0,0
0.2,5326,0,3.5575684282604e-26,0,0,0
0.2,5326,1,1.30880504585805e-26,0.166666666666667,1,0
0.2,5326,2,1.76309452192839e-24,0.333333333333333,3,0
0.2,5326,4,8.79553162232696e-25,0.416666666666667,4,0
0.2,5326,7,4.07664701558554e-25,0.583333333333333,7,0
0.2,5326,15,8.07289851642437e-16,0.666666666666667,23,0
0.2,5326,100,0.237589163920981,0,0,0
0.2,5327,0,2.12693060002172e-28,0,0,0
0.2,5327,1,9.29432225599832e-29,0.166666666666667,1,0
0.2,5327,2,1.87164557574502e-25,0.25,2,0
0.2,5327,4,5.64905923572176e-29,0.333333333333333,5,0
0.2,5327,7,9.32375005594596e-27,0.5,7,0
0.2,5327,15,7.93887804130313e-24,0.5,15,0
0.2,5327,100,0.00773632905539463,0,0,0
0.2,5328,0,9.04912598606961e-27,0,0,0
0.2,5328,1,4.8082159388915e-26,0.153846153846154,1,0
0.2,5328,2,3.73171840279768e-27,0.230769230769231,2,0
0.2,5328,4,5.73071090887976e-24,0.307692307692308,4,0
0.2,5328,7,2.50111382722227e-21,0.538461538461538,14,0
0.2,5328,15,3.74701148317387e-22,0.692307692307692,17,0
0.2,5328,100,0.139975921304429,0,0,0
0.2,5329,0,2.40568781535664e-25,0,0,0
0.2,5329,1,3.28103564553846e-24,0.133333333333333,1,0
0.2,5329,2,1.1851936940394e-24,0.2,2,0
0.2,5329,4,1.04637487202287e-25,0.2,4,0
0.2,5329,7,3.2672268442134e-10,0.4,13,0
0.2,5329,15,9.421492222953e-21,0.733333333333333,17,0
0.2,5329,100,0.000107292968843173,0,0,0
0.2,5330,0,1.36858632900339e-26,0,0,0
0.2,5330,1,1.28621096773776e-26,0.166666666666667,1,0
0.2,5330,2,1.00968923483554e-26,0.25,2,0
0.2,5330,4,1.73605198189236e-24,0.25,4,0
0.2,5330,7,5.1869867708571e-24,0.5,10,0
0.2,5330,15,1.12083342616599e-23,0.583333333333333,15,0
0.2,5330,100,0.00845904920554284,0,0,0
0.2,5331,0,9.72892927679223e-19,0,0,0
0.2,5331,1,8.78790885272504e-18,0.181818181818182,1,0
0.2,5331,2,1.85295762163716e-18,0.272727272727273,2,0
0.2,5331,4,7.25965893337323e-17,0.363636363636364,4,0
0.2,5331,7,1.36460090917837e-15,0.454545454545455,7,0
0.2,5331,15,2.95052712431765e-13,0.818181818181818,20,0
0.2,5331,100,0.00377941694593864,0,0,0
0.2,5332,0,1.22821645435159e-17,0,0,0
0.2,5332,1,2.51046159029722e-17,0.153846153846154,1,0
0.2,5332,2,6.72739310966317e-18,0.230769230769231,2,0
0.2,5332,4,2.05484325156086e-13,0.384615384615385,5,0
0.2,5332,7,7.90174627353293e-09,0.461538461538462,12,0
0.2,5332,15,1.30007382929198e-13,0.692307692307692,24,0
0.2,5332,100,0.201545979228744,0,0,0
0.2,5333,0,1.06347689089072e-18,0,0,0
0.2,5333,1,1.39350909380441e-18,0.181818181818182,1,0
0.2,5333,2,1.42081323405237e-18,0.363636363636364,3,0
0.2,5333,4,3.0941195629149e-16,0.454545454545455,5,0
0.2,5333,7,1.39252252495341e-15,0.727272727272727,14,0
0.2,5333,15,8.50706361888624e-15,0.727272727272727,22,0
0.2,5333,100,0.0288803802371112,0,0,0
0.2,5334,0,5.93063949479476e-23,0,0,0
0.2,5334,1,2.41794646479459e-23,0.142857142857143,1,0
0.2,5334,2,1.00052327522063e-22,0.285714285714286,3,0
0.2,5334,4,7.78363678193901e-23,0.214285714285714,4,0
0.2,5334,7,4.88822626912322e-18,0.5,10,0
0.2,5334,15,1.85033679060217e-05,0.928571428571429,69,0
0.2,5334,100,0.0824947690765398,0,0,0
0.2,5335,0,8.62786149300794e-23,0,0,0
0.2,5335,1,4.29138578793667e-23,0.133333333333333,1,0
0.2,5335,2,1.00719166391622e-20,0.2,2,0
0.2,5335,4,1.64436312661277e-21,0.266666666666667,5,0
0.2,5335,7,8.21149823889383e-20,0.4,11,0
0.2,5335,15,6.81995053208386e-11,0.866666666666667,57,0
0.2,5335,100,0.0456539349173029,0,0,0
0.2,5336,0,1.13417323836803e-17,0,0,0
0.2,5336,1,1.36902377111527e-17,0.125,1,0
0.2,5336,2,5.36605248866163e-17,0.1875,2,0
0.2,5336,4,1.73404058278435e-18,0.3125,4,0
0.2,5336,7,1.08669625393655e-15,0.4375,7,0
0.2,5336,15,0.0143134557660981,1,84,0
0.2,5336,100,0.129180278535843,0,0,0
0.2,5337,0,1.52666469558184e-16,0,0,0
0.2,5337,1,1.99617640969563e-16,0.181818181818182,1,0
0.2,5337,2,7.38702962107776e-16,0.272727272727273,3,0
0.2,5337,4,3.69358809212875e-14,0.454545454545455,5,0
0.2,5337,7,1.77756953561503e-15,0.545454545454545,10,0
0.2,5337,15,0.00025041981211848,1,82,0
0.2,5337,100,0.436981918120606,0,0,0
0.2,5338,0,5.58450805935566e-23,0,0,0
0.2,5338,1,4.18850692718132e-23,0.153846153846154,1,0
0.2,5338,2,5.67831640479795e-22,0.230769230769231,3,0
0.2,5338,4,4.59076557188908e-23,0.307692307692308,4,0
0.2,5338,7,8.70881259169839e-21,0.538461538461538,8,0
0.2,5338,15,1.06107685687804e-05,1,82,0
0.2,5338,100,0.111795093861518,0,0,0
0.2,5339,0,8.98151214590995e-21,0,0,0
0.2,5339,1,1.91179050161021e-20,0.181818181818182,1,0
0.2,5339,2,1.84937602311374e-20,0.363636363636364,3,0
0.2,5339,4,9.81140624083403e-22,0.454545454545455,4,0
0.2,5339,7,1.61430550596583e-19,0.545454545454545,9,0
0.2,5339,15,2.68119744184215e-11,0.727272727272727,27,0
0.2,5339,100,0.0917355248925153,0,0,0
0.2,5340,0,9.20105652579286e-24,0,0,0
0.2,5340,1,4.0398547494364e-23,0.153846153846154,1,0
0.2,5340,2,1.6166895051709e-21,0.307692307692308,3,0
0.2,5340,4,4.79924389882533e-23,0.461538461538462,6,0
0.2,5340,7,1.07389816532347e-22,0.384615384615385,7,0
0.2,5340,15,1.78608229345279e-08,1,85,0
0.2,5340,100,0.000572670669282606,0,0,0
0.2,5341,0,1.10493012193288e-20,0,0,0
0.2,5341,1,3.26347354633348e-20,0.153846153846154,1,0
0.2,5341,2,2.33220720186989e-20,0.230769230769231,2,0
0.2,5341,4,2.79766259024712e-20,0.461538461538462,5,0
0.2,5341,7,2.22411756562812e-12,0.384615384615385,10,0
0.2,5341,15,1.4533274745254e-11,0.692307692307692,39,0
0.2,5341,100,0.0264477394587345,0,0,0
0.2,5342,0,1.25340456319865e-19,0,0,0
0.2,5342,1,3.69922748567004e-18,0.153846153846154,1,0
0.2,5342,2,7.42742744413402e-16,0.307692307692308,3,0
0.2,5342,4,5.32918009405253e-18,0.307692307692308,4,0
0.2,5342,7,4.82921726103896e-18,0.615384615384615,14,0
0.2,5342,15,1.33104718592146e-14,0.692307692307692,27,0
0.2,5342,100,8.22610351153591e-06,0,0,0
0.2,5343,0,6.88008540624022e-31,0,0,0
0.2,5343,1,1.68033932438221e-30,0.2,1,0
0.2,5343,2,1.38786644702541e-30,0.2,2,0
0.2,5343,4,1.8720460650295e-31,0.266666666666667,4,0
0.2,5343,7,2.54492734664814e-25,0.466666666666667,12,0
0.2,5343,15,9.84141225873839e-24,0.466666666666667,21,0
0.2,5343,100,0.0426951542530372,0,0,0
0.2,5344,0,7.08218386511964e-17,0,0,0
0.2,5344,1,6.10951480855185e-17,0.166666666666667,1,0
0.2,5344,2,3.31317559590936e-16,0.25,2,0
0.2,5344,4,2.78703729170862e-16,0.333333333333333,4,0
0.2,5344,7,1.96328141293327e-16,0.5,7,0
0.2,5344,15,1.66124644862646e-05,0.916666666666667,62,0
0.2,5344,100,0.0440174143410512,0,0,0
0.2,5345,0,2.68053530040342e-23,0,0,0
0.2,5345,1,4.21532966497989e-23,0.142857142857143,1,0
0.2,5345,2,1.94168045138832e-23,0.214285714285714,3,0
0.2,5345,4,2.36651593333808e-23,0.357142857142857,6,0
0.2,5345,7,2.08020928865995e-20,0.428571428571429,9,0
0.2,5345,15,1.45540548259925e-18,0.785714285714286,26,0
0.2,5345,100,0.00035090549408381,0,0,0
0.2,5346,0,1.95964602749745e-26,0,0,0
0.2,5346,1,2.10620422757473e-26,0.133333333333333,1,0
0.2,5346,2,8.50151006966658e-26,0.2,2,0
0.2,5346,4,3.47858005283874e-25,0.4,5,0
0.2,5346,7,5.69495584295821e-17,0.6,10,0
0.2,5346,15,1.65842183413154e-17,0.6,17,0
0.2,5346,100,0.00165105038369462,0,0,0
0.2,5347,0,1.93307589180273e-22,0,0,0
0.2,5347,1,6.6640228161999e-22,0.181818181818182,1,0
0.2,5347,2,1.35413217622628e-22,0.272727272727273,2,0
0.2,5347,4,1.56992949908873e-22,0.454545454545455,4,0
0.2,5347,7,1.79057053750064e-20,0.636363636363636,12,0
0.2,5347,15,1.92422040414417e-13,0.636363636363636,32,0
0.2,5347,100,0.00150578437895387,0,0,0
0.2,5348,0,4.7436134822355e-26,0,0,0
0.2,5348,1,1.82790903654249e-25,0.166666666666667,1,0
0.2,5348,2,7.62812076143488e-26,0.25,2,0
0.2,5348,4,9.01278810781175e-21,0.416666666666667,4,0
0.2,5348,7,1.05745450897117e-20,0.583333333333333,12,0
0.2,5348,15,5.12742309625541e-10,1,84,0
0.2,5348,100,0.000283349882135062,0,0,0
0.2,5349,0,3.11157429804309e-15,0,0,0
0.2,5349,1,2.60779963345978e-15,0.25,1,0
0.2,5349,2,2.48025752241419e-15,0.25,2,0
0.2,5349,4,3.36809589363555e-14,0.416666666666667,5,0
0.2,5349,7,1.55848632635927e-10,0.583333333333333,10,0
0.2,5349,15,0.000118686703235257,1,80,0
0.2,5349,100,0.131285081775522,0,0,0
0.2,5350,0,1.44672506434811e-30,0,0,0
0.2,5350,1,3.89660661531692e-30,0.166666666666667,1,0
0.2,5350,2,6.97267622263287e-28,0.25,2,0
0.2,5350,4,2.49951140737389e-27,0.333333333333333,5,0
0.2,5350,7,5.48624505066671e-28,0.583333333333333,11,0
0.2,5350,15,1.40806255522669e-24,0.666666666666667,17,0
0.2,5350,100,1.69824909440436e-06,0,0,0
0.2,5351,0,8.50002052398095e-21,0,0,0
0.2,5351,1,8.82003586117365e-21,0.153846153846154,1,0
0.2,5351,2,2.13706553436591e-20,0.307692307692308,3,0
0.2,5351,4,6.74515983255142e-20,0.307692307692308,4,0
0.2,5351,7,3.22531512054653e-21,0.461538461538462,11,0
0.2,5351,15,7.55922327154243e-10,0.923076923076923,62,0
0.2,5351,100,0.827449592823892,0,0,0
0.2,5352,0,6.90076192468285e-27,0,0,0
0.2,5352,1,2.80256828686397e-26,0.153846153846154,1,0
0.2,5352,2,1.00833060119394e-24,0.307692307692308,3,0
0.2,5352,4,2.88780541006675e-27,0.230769230769231,4,0
0.2,5352,7,6.72514622377998e-24,0.538461538461538,8,0
0.2,5352,15,9.32127149167293e-23,0.615384615384615,15,0
0.2,5352,100,0.0152849038756165,0,0,0
0.2,5353,0,1.86230956613513e-25,0,0,0
0.2,5353,1,2.5150957963468e-25,0.166666666666667,1,0
0.2,5353,2,1.76443104106445e-25,0.25,2,0
0.2,5353,4,6.01212366002242e-24,0.333333333333333,5,0
0.2,5353,7,1.85855359121822e-21,0.5,9,0
0.2,5353,15,1.90782545628965e-12,0.916666666666667,35,0
0.2,5353,100,0.00312112104840867,0,0,0
0.2,5354,0,9.58862143943484e-27,0,0,0
0.2,5354,1,8.37433855134381e-27,0.166666666666667,1,0
0.2,5354,2,1.62903299460616e-26,0.25,2,0
0.2,5354,4,9.72506569839307e-25,0.5,6,0
0.2,5354,7,1.17387852575023e-26,0.416666666666667,10,0
0.2,5354,15,3.70523400029787e-19,0.583333333333333,16,0
0.2,5354,100,0.427751299583942,0,0,0
0.2,5355,0,2.06662102580917e-24,0,0,0
0.2,5355,1,3.25155017210648e-24,0.133333333333333,1,0
0.2,5355,2,1.18105867526413e-23,0.266666666666667,2,0
0.2,5355,4,4.67159291843785e-22,0.266666666666667,4,0
0.2,5355,7,4.41378660339453e-22,0.466666666666667,12,0
0.2,5355,15,7.76185293596762e-12,0.666666666666667,21,0
0.2,5355,100,0.00220648617536323,0,0,0
0.2,5356,0,4.34328219829915e-26,0,0,0
0.2,5356,1,3.05651829140983e-26,0.153846153846154,1,0
0.2,5356,2,1.7382657091365e-26,0.230769230769231,2,0
0.2,5356,4,1.46555816209824e-24,0.384615384615385,5,0
0.2,5356,7,6.2085802953665e-19,0.538461538461538,13,0
0.2,5356,15,1.15436900204255e-23,0.461538461538462,15,0
0.2,5356,100,0.886457528192701,0,0,0
0.2,5357,0,7.43397273089293e-27,0,0,0
0.2,5357,1,2.70865086644518e-26,0.142857142857143,1,0
0.2,5357,2,9.30449709779903e-27,0.214285714285714,2,0
0.2,5357,4,4.3000630513666e-22,0.357142857142857,6,0
0.2,5357,7,7.02918214891436e-18,0.5,11,0
0.2,5357,15,2.83341904743773e-07,1,78,0
0.2,5357,100,0.000213362059793667,0,0,0
0.2,5358,0,5.78662475933626e-20,0,0,0
0.2,5358,1,7.93275838201123e-20,0.142857142857143,1,0
0.2,5358,2,2.51819331499519e-19,0.214285714285714,2,0
0.2,5358,4,6.76315264140429e-17,0.285714285714286,5,0
0.2,5358,7,1.06027301025697e-18,0.5,8,0
0.2,5358,15,4.82903843124048e-14,0.714285714285714,28,0
0.2,5358,100,0.0115356794091689,0,0,0
0.2,5359,0,3.60164032908785e-22,0,0,0
0.2,5359,1,4.51215128159262e-22,0.142857142857143,1,0
0.2,5359,2,1.00439667950473e-22,0.285714285714286,3,0
0.2,5359,4,3.99910083860512e-20,0.285714285714286,4,0
0.2,5359,7,1.06709391698447e-22,0.428571428571429,7,0
0.2,5359,15,1.76142047537092e-14,0.642857142857143,33,0
0.2,5359,100,6.25438855576102e-05,0,0,0
0.2,5360,0,3.96599205284981e-29,0,0,0
0.2,5360,1,3.02862550805215e-29,0.166666666666667,1,0
0.2,5360,2,3.2853590142747e-29,0.25,2,0
0.2,5360,4,1.26976976433068e-27,0.333333333333333,4,0
0.2,5360,7,6.58466312441239e-27,0.583333333333333,12,0
0.2,5360,15,1.60912506595703e-17,0.75,26,0
0.2,5360,100,4.80476567558403e-06,0,0,0
0.2,5361,0,5.66993245690789e-20,0,0,0
0.2,5361,1,4.3118788726122e-20,0.153846153846154,1,0
0.2,5361,2,1.25017624433602e-19,0.230769230769231,2,0
0.2,5361,4,1.59550758799066e-19,0.307692307692308,4,0
0.2,5361,7,8.88422482319352e-18,0.538461538461538,11,0
0.2,5361,15,1.06488227829054e-07,0.846153846153846,32,0
0.2,5361,100,0.000857036347809325,0,0,0
0.2,5362,0,7.68335975355466e-17,0,0,0
0.2,5362,1,1.09488658149897e-16,0.133333333333333,1,0
0.2,5362,2,2.30018642403674e-16,0.2,2,0
0.2,5362,4,7.28344004143852e-16,0.266666666666667,4,0
0.2,5362,7,1.43232163714713e-11,0.6,12,0
0.2,5362,15,8.36940510543291e-15,0.6,25,0
0.2,5362,100,0.649071154974197,0,0,0
0.2,5363,0,1.94052439518916e-30,0,0,0
0.2,5363,1,2.68481864156854e-30,0.25,1,0
0.2,5363,2,8.57815791309392e-29,0.333333333333333,3,0
0.2,5363,4,7.90382742437443e-30,0.333333333333333,4,0
0.2,5363,7,8.25559790810056e-31,0.5,11,0
0.2,5363,15,3.45437204010563e-17,0.916666666666667,54,0
0.2,5363,100,0.000110127917279517,0,0,0
0.2,5364,0,1.23489539580551e-17,0,0,0
0.2,5364,1,7.83129091053864e-18,0.142857142857143,1,0
0.2,5364,2,2.3057012503578e-17,0.285714285714286,3,0
0.2,5364,4,1.95737348662405e-15,0.357142857142857,5,0
0.2,5364,7,1.34982315621296e-11,0.428571428571429,13,0
0.2,5364,15,5.21979865387281e-15,0.857142857142857,34,0
0.2,5364,100,8.14791975573734e-05,0,0,0
0.2,5365,0,2.84607485992695e-22,0,0,0
0.2,5365,1,2.95963064823304e-22,0.153846153846154,1,0
0.2,5365,2,9.06914976897114e-23,0.230769230769231,2,0
0.2,5365,4,1.66158602586714e-22,0.384615384615385,6,0
0.2,5365,7,7.0911127464396e-20,0.461538461538462,10,0
0.2,5365,15,9.68782327362674e-12,0.923076923076923,52,0
0.2,5365,100,0.0344906352522086,0,0,0
0.2,5366,0,6.33109860270296e-26,0,0,0
0.2,5366,1,7.51616213144192e-26,0.166666666666667,1,0
0.2,5366,2,1.3956236600779e-25,0.25,2,0
0.2,5366,4,5.75086380455499e-26,0.416666666666667,6,0
0.2,5366,7,4.03423997201857e-27,0.666666666666667,12,0
0.2,5366,15,3.90257078955837e-15,0.916666666666667,78,0
0.2,5366,100,0.0165932528803771,0,0,0
0.2,5367,0,2.02318751436707e-22,0,0,0
0.2,5367,1,2.49320544726947e-22,0.133333333333333,1,0
0.2,5367,2,2.42232749336115e-22,0.2,2,0
0.2,5367,4,4.10651835961967e-21,0.333333333333333,6,0
0.2,5367,7,8.11950204330087e-21,0.466666666666667,13,0
0.2,5367,15,6.78518536562035e-12,0.8,35,0
0.2,5367,100,0.388809655203469,0,0,0
0.2,5368,0,2.03451210215636e-19,0,0,0
0.2,5368,1,3.39183269488033e-19,0.166666666666667,1,0
0.2,5368,2,1.40829426736139e-18,0.25,2,0
0.2,5368,4,1.90428033778486e-19,0.416666666666667,5,0
0.2,5368,7,3.88243022327212e-18,0.416666666666667,11,0
0.2,5368,15,9.30674887475845e-16,0.583333333333333,25,0
0.2,5368,100,0.268014794456579,0,0,0
0.2,5369,0,3.27524215741309e-18,0,0,0
0.2,5369,1,3.30591997551012e-18,0.133333333333333,1,0
0.2,5369,2,5.50126602032293e-16,0.266666666666667,3,0
0.2,5369,4,8.99555891713296e-16,0.266666666666667,5,0
0.2,5369,7,3.44112467121913e-16,0.333333333333333,7,0
0.2,5369,15,2.96431535499615e-05,0.8,58,0
0.2,5369,100,0.0322843667372587,0,0,0
0.2,5370,0,4.28286471004139e-27,0,0,0
0.2,5370,1,4.30558377258175e-27,0.153846153846154,1,0
0.2,5370,2,7.9800843734534e-26,0.230769230769231,2,0
0.2,5370,4,1.9897404329322e-25,0.384615384615385,5,0
0.2,5370,7,1.2731075327425e-19,0.461538461538462,9,0
0.2,5370,15,1.45352267715493e-20,0.538461538461538,15,0
0.2,5370,100,0.0395355661346038,0,0,0
0.2,5371,0,1.17849947722855e-17,0,0,0
0.2,5371,1,8.77197216146431e-18,0.153846153846154,1,0
0.2,5371,2,5.6182212831968e-17,0.230769230769231,2,0
0.2,5371,4,2.89027177212683e-17,0.307692307692308,4,0
0.2,5371,7,6.03096521309094e-18,0.615384615384615,10,0
0.2,5371,15,2.25310622029965e-06,0.846153846153846,50,0
0.2,5371,100,0.0591269882515488,0,0,0
0.2,5372,0,8.50777897420673e-25,0,0,0
0.2,5372,1,4.20138233697082e-25,0.181818181818182,1,0
0.2,5372,2,1.86811984778897e-24,0.272727272727273,2,0
0.2,5372,4,1.70647216858972e-23,0.363636363636364,4,0
0.2,5372,7,5.28287299283889e-26,0.636363636363636,10,0
0.2,5372,15,1.05925635797007e-22,0.636363636363636,16,0
0.2,5372,100,5.67873153018162e-05,0,0,0
0.2,5373,0,3.44627964479899e-22,0,0,0
0.2,5373,1,3.85909351542621e-22,0.142857142857143,1,0
0.2,5373,2,4.27403837902338e-20,0.214285714285714,2,0
0.2,5373,4,6.36930966452346e-23,0.285714285714286,4,0
0.2,5373,7,2.04397066366676e-16,0.571428571428571,14,0
0.2,5373,15,1.13430416993387e-11,0.642857142857143,24,0
0.2,5373,100,0.052134506500833,0,0,0
0.2,5374,0,6.55360663052379e-22,0,0,0
0.2,5374,1,1.13221795823222e-21,0.230769230769231,1,0
0.2,5374,2,6.62060976139987e-22,0.230769230769231,2,0
0.2,5374,4,8.45740614672737e-19,0.307692307692308,4,0
0.2,5374,7,6.00273229744741e-22,0.384615384615385,10,0
0.2,5374,15,4.51472107681442e-07,0.923076923076923,44,0
0.2,5374,100,0.558223302435392,0,0,0
0.2,5375,0,2.95998464106014e-24,0,0,0
0.2,5375,1,9.79786243556801e-25,0.166666666666667,1,0
0.2,5375,2,1.2980851168985e-23,0.25,3,0
0.2,5375,4,5.96498035411935e-26,0.416666666666667,4,0
0.2,5375,7,5.30895556484847e-23,0.583333333333333,8,0
0.2,5375,15,6.27169323141903e-21,0.666666666666667,21,0
0.2,5375,100,0.0145413741691282,0,0,0
0.2,5376,0,3.2950276571954e-24,0,0,0
